"","program","percent_poc_concentration","poverty_rate_concentration","med_hh_income_concentration","pop_density_concentration","access_to_car_concentration","age_over_64_concentration","age_under_18_concentration","airports_primary_concentration","annual_vehicle_mi_per_hh_concentration","avg_hh_person_trips_concentration","bridges_concentration","bridges_poor_condition_concentration","broadband_speed_concentration","capacity_environment_concentration","capacity_housing_concentration","capacity_transport_concentration","cnw_500_concentration","commute_time_concentration","contaminated_sites_concentration","diesel_pm_concentration","docks_concentration","employment_access_index_concentration","energy_cost_hh_concentration","freq_fatal_accidents_concentration","ghg_per_acre_concentration","green_commute_concentration","hh_int_access_concentration","highway_miles_concentration","homelessness_concentration","housing_cost_burden_concentration","housing_units_concentration","hud_202_concentration","hud_hcv_concentration","hud_pbs8_concentration","hud_ph_concentration","incomplete_kitchen_concentration","incomplete_plumbing_concentration","intercity_km_concentration","overcrowded_housing_concentration","ozone_concentration","permits_concentration","pm25_concentration","pub_transit_commute_concentration","pub_transit_stops_concentration","rail_transit_km_concentration","rr_freight_route_miles_concentration","rr_incident_killed_concentration","rr_incident_number_concentration","rr_pax_route_miles_concentration","stations_elevated_concentration","stations_subway_concentration","superfund_site_concentration","transport_costs_concentration","transport_trade_jobs_concentration","vacancy_rate_concentration","water_system_violations_concentration"
"41","fhwa_carbon",0.062096059389477,-0.170953772580915,-0.240309372882329,0.120148096566836,NA,NA,NA,NA,NA,0.074146558038386,NA,NA,NA,0.0189094394861258,NA,-0.0148576508303887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14756246332615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","fhwa_protect_comp",-0.488432785854384,-0.303424450466314,-0.717758479322779,-0.0775722659498485,NA,NA,NA,NA,NA,0.0449599497637092,NA,-0.156964847645481,NA,-0.123036175770231,NA,-0.059942228049687,NA,NA,NA,NA,0.193323563873933,NA,NA,NA,NA,NA,NA,-0.023654566403254,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38816526507494,NA,NA,NA,NA,0.139079032920101,NA,0.340613665633178,-0.171637707507201,NA,NA,-0.116533057475288,NA,NA,NA,NA,0.115688953977543,NA,NA
"43","fhwa_stp",0.164067344264187,-0.321081361547026,-0.435772787764408,0.302071586490952,0.151957025731127,NA,NA,NA,-0.490386468787517,0.156066657535177,NA,NA,NA,NA,NA,-0.0372791743267662,NA,0.164577242696492,NA,NA,NA,NA,NA,-0.379230936041623,NA,0.173126273390191,NA,-0.36666102288619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239897317573209,0.194765933110904,NA,NA,NA,NA,NA,NA,NA,NA,-0.500786859732087,NA,NA,NA
"44","fhwa_tap",0.177078634299854,-0.286344574528456,-0.420960117413593,0.251365544154804,0.0562654634658277,NA,NA,NA,-0.500144854650764,0.106333296021337,-0.464430670340642,-0.113607802670314,NA,NA,NA,-0.051086832777604,NA,0.154266552311721,-0.133465506009275,0.28607921068816,NA,NA,NA,-0.342566547843,0.171589247808791,0.101139357118045,NA,-0.386557938709331,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0973437360939853,NA,0.237620612063318,NA,0.352743983633553,0.16005097598444,0.168451453400698,0.163478952262798,NA,NA,NA,NA,0.279155383204234,0.222595453543303,NA,NA,NA,NA,NA
"45","fra_intercity_rail",0.087507085756098,-0.514759961054042,-0.66615664217016,1.30653068024809,1.49441029556857,NA,NA,NA,-0.248868315524354,0.761442568008998,NA,NA,NA,NA,NA,1.3318993380297,NA,1.51606768499072,NA,NA,NA,NA,NA,-0.255924539714959,NA,1.33989148341797,NA,-0.881414424413319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73847251221986,-0.662815093584134,-0.652283797655458,-0.653095457870585,-0.392638407052893,NA,NA,NA,-0.264406690167356,-0.741088471228606,NA,NA
"46","fra_rail_cross",0.246249995252891,-0.168285709450843,-0.121024148740822,-0.0212773497713797,NA,NA,NA,NA,NA,0.273179144115548,NA,NA,NA,NA,NA,-0.26941480311557,NA,NA,NA,NA,NA,NA,NA,0.149595380283344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.387908596208182,1.12237794429087,0.867482559193367,1.3902268339504,0.168572672827761,NA,NA,NA,NA,NA,NA,NA
"47","fs_wildfire",-0.408309792771525,1.43965799948356,1.68590835266992,-0.991506880483104,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.426678188439482,NA,NA,NA,NA,NA,-0.864331330202262,NA,NA,NA,NA,-0.872591684224205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.866393588128142,NA,-0.918872733406814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","fta_5307_5340",0.00326405459152057,-0.496963637577989,-0.590609751221854,0.937921244227121,1.00811758895773,NA,NA,NA,-0.598097128417275,0.495589937295232,NA,NA,NA,NA,NA,-0.22881168312118,NA,0.983081681371337,NA,NA,NA,-0.634389500802356,NA,NA,NA,1.01748432239294,NA,-0.404024533317275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13146881414866,0.330504656021417,NA,NA,NA,NA,NA,NA,NA,NA,-0.618594736744449,NA,NA,NA
"49","fta_5310",0.131368318186308,-0.255105584287645,-0.375543165130533,0.310808815477708,NA,-0.168162753489828,NA,NA,-0.55452933958085,0.124357463578227,NA,NA,NA,NA,NA,-0.0518427410889167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244633362726273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317353438811012,0.175445723747852,NA,NA,NA,NA,NA,NA,NA,NA,-0.512221605980957,NA,NA,NA
"50","fta_5337_combined",0.0260715302565537,-0.857634593688531,-0.920841146416341,1.78532634026476,1.86161164834844,NA,NA,NA,-0.871687380831003,0.812903587401755,NA,NA,NA,NA,NA,-0.534337584159279,NA,1.90144629916695,NA,NA,NA,-0.966564725416431,NA,NA,NA,1.92813278354211,NA,-0.628479176568808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15569335044366,0.516456115495764,2.16338265275573,NA,NA,NA,NA,NA,NA,NA,-0.956223013756008,NA,NA,NA
"51","fta_5339",0.351054322084192,-0.413160248290939,-0.576459656105945,0.57606685627646,NA,NA,NA,NA,-0.63525550939168,0.380357858382209,NA,NA,NA,NA,NA,-0.137860459603314,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603839290576293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695112222776506,0.292782600035114,NA,NA,NA,NA,NA,NA,NA,NA,-0.64031006348853,NA,NA,NA
"52","fta_rail_vehicle",-0.791081595075889,-0.419615821607487,-0.613961704888144,1.29108938521178,NA,NA,NA,NA,NA,-0.849201717692124,NA,NA,NA,NA,NA,-0.257329069013212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43865978916275,1.57400947506986,-0.285567563397332,NA,NA,0.649261008716898,NA,NA,NA,NA,NA,NA,NA
"53","grrp_comp",-0.828489250140095,0.95625493659432,0.844052563968608,0.178788904620434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118695373960265,NA,NA,NA,NA,-0.509552969779841,NA,NA,-0.658074498256822,NA,-0.448801333702464,NA,NA,NA,NA,-1,-0.824167417650901,1.3844751660157,1.00801954316448,1.47508044005826,0.143531579815801,NA,NA,NA,NA,-0.229882630840765,NA,-0.821664371680383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","grrp_elements",-0.474005756177713,-0.335324742184565,-0.439417438652057,0.657223927292615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206789763549281,NA,NA,NA,NA,0.0405899823863858,NA,NA,-0.308576055431885,NA,-0.0263296017025424,NA,NA,NA,NA,-0.35620414611452,-0.351847042820995,0.867051399073069,0.412146386347607,0.959729357224936,0.646769217801592,NA,NA,NA,NA,-0.0915421471182871,NA,-0.080863368901929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","grrp_leading",-0.0882297325017959,0.0555440021533478,-0.510497432425828,0.418431369187299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12245851573999,NA,NA,NA,NA,-0.788654151409315,NA,NA,0.990044771874363,NA,-0.489805994880445,NA,NA,NA,NA,-0.459468237466982,-0.268694489128864,0.273749349481715,0.526523108426149,1.26081060847814,0.369150516582219,NA,NA,NA,NA,-0.595970125350153,NA,-0.205686875586722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","hcv",0.198768787956083,-0.331198152784416,-0.422034543797328,0.534778861217099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274837893005097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674247890753671,0.220675543716385,0.190523142076257,NA,0.74829094204737,NA,NA,-0.416199570277204,-0.429142997781307,NA,0.357339359714585,NA,-0.0516972163804783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.277499918891801,NA
"57","home",0.126670992796347,-0.175117990835891,-0.278688925056402,0.471642313114192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0434136566178401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411894466230116,0.364002887560154,0.0669443642687502,NA,NA,NA,NA,-0.238798208988279,-0.270782522649099,NA,0.358720671504065,NA,0.0335214480935213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.357803487155782,NA
"58","hud_disability",-0.23195678613426,-0.0736712273846739,0.0475451882384892,0.293396337648291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.110588977493606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141192513272144,0.00770576137413759,-0.328431695092618,0.649004235432328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","hud_esg",0.0595275669793296,-0.280764645131833,-0.44541138088581,0.648321333753494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0436271681696057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347180314506659,0.255762110362721,0.0063940744219757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","hud_hopwa",0.200143817780075,-0.189327779549921,-0.393731721577067,0.563793789407614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.149044878449276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199585840025554,0.370431499887673,0.205866925046551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","indian_health",1.17222224932415,2.29092763179217,2.69597916207675,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231008570074319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77704143028088,-0.92700967935824,-0.933810668738777,-0.984560811490031,-0.668481851783346,1.95634676846062,1.92719553388918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59089204266379
"62","indian_water",1.1710188303293,1.62867082145104,1.72497198563799,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.681624308360134,NA,NA,NA,NA,1.60367195289956,NA,NA,NA,NA,NA,NA,NA,NA,-0.987820914600484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185944368177053,NA,NA,NA,NA
"63","infra",-0.562726714366073,0.0716410451842981,-0.073678571882142,-0.731692027616802,NA,NA,NA,NA,-0.477274142320284,-0.445620451337428,NA,NA,NA,NA,NA,-0.267333564606918,NA,NA,NA,NA,NA,NA,NA,-0.234001790054754,NA,NA,NA,-0.118749511844266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452841778377835,NA,NA,NA,NA,NA,NA,-0.272362382447908,NA,NA,NA
"64","land_port",1.34941371853442,2.43986000972954,2.07985859721034,-1,NA,NA,NA,NA,-0.402503839326893,NA,-0.0909235802807461,-0.755273578981433,NA,NA,NA,-1,NA,-1,NA,-1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0917865180775894,NA,-0.644749354051954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
"65","low_no_emission",0.394833397401503,-0.220096171846092,-0.153037048192067,0.463562981059953,0.481041370453766,NA,NA,NA,-0.453533669808128,0.215475428412164,NA,NA,NA,-0.031877095741358,NA,0.0406177309580933,NA,NA,NA,-0.180430651857219,NA,-0.447332301651639,NA,NA,-0.0463282892044439,0.645804961543161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0353490683321567,NA,-0.118516922354892,0.481615848218635,0.390817726035378,NA,NA,NA,NA,NA,NA,NA,NA,-0.370862926067317,NA,NA,NA
"66","mega",-1,-0.312330779289603,-0.00308144907331653,0.528791270301709,0.633423664926428,NA,NA,NA,0.368950803309779,-0.164333614223651,NA,0.418788548324417,NA,NA,NA,-1,NA,0.362340637998355,NA,0.367344555148234,0.766380764715771,0.0858605258946046,NA,-0.00452162880960638,0.39533941780492,0.569647889324226,NA,0.41711350858296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0943317584074379,NA,0.0728138285561419,NA,0.249758138303906,0.619687140163605,-0.253075685570728,0.617459395596518,0.00288340448543201,0.100700280487611,0.383577844670701,0.0661107288552332,0.641114257930157,0.619397353231515,NA,-0.0158696677750491,0.236770569775327,NA,NA
"67","motor_carrier_safety",0.0474508115350685,-0.20354937366334,0.632457771661533,0.503227064646702,0.758171380387352,NA,NA,NA,0.0359434829373091,-0.0391386625663335,NA,NA,NA,NA,NA,-0.392129479808565,NA,0.270398446756095,NA,NA,NA,NA,NA,-0.179254747723593,NA,NA,NA,0.866281444501012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","national_lab",-0.151957301374525,-0.814395587742122,0.318856863074192,0.694288484742506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452082432067971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","natural_gas",-0.787590992027593,0.768948862699662,0.250091705779361,-0.773352829286119,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.479277583225791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","ntia_middle_mile",0.0366802984714214,0.863022766938315,0.758860035474946,-0.55098046338906,NA,NA,NA,NA,NA,NA,NA,NA,1.06762884709192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709652375738744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","ports",0.0551362075348907,0.104473064167781,-0.026621157873771,0.0602332135722623,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0679994565202717,NA,-0.201800100394736,0.387032313980952,NA,NA,NA,1.34069845581489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","public_hsg",-0.417907170858691,0.029341949513479,0.0200434543369001,0.902814038250934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.505357261082864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560624590790486,0.578332477366194,-0.703391426103441,NA,NA,NA,1.56229647580186,0.179331007664642,0.164087511781777,NA,0.332853597476597,NA,-0.00293874985350095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.072611743469341,NA
"73","public_hsg_cap",-0.420202723622225,0.173818638561636,0.197801498611873,0.687280221796057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.460163007722906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504613059813083,0.560963502075874,-0.678935753161278,NA,NA,NA,1.59684282826213,0.320152406848377,0.308846574732443,NA,0.320464294806919,NA,0.0641415613111216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0593047707575474,NA
"74","raise",-0.213849612119192,0.0863565982327787,0.162411918657711,-0.266088874478094,NA,NA,NA,NA,0.121763481908784,-0.308639667181672,NA,NA,NA,-0.0717818237490475,NA,0.0169233202602888,NA,-0.292718108751848,NA,NA,NA,0.481709840031327,NA,0.174880596569043,NA,-0.0576577741297936,NA,0.337719800590301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190914480189716,0.310554005242783,NA,NA,NA,NA,NA,NA,NA,NA,0.150903211047139,NA,NA,NA
"75","reconnect_community",-0.459997845127344,-0.615694311535178,-0.660584606151664,0.271115379841735,NA,NA,NA,NA,NA,0.0104938909273431,NA,NA,NA,NA,NA,0.0797332964939519,NA,NA,NA,NA,NA,-0.611556160169752,NA,NA,NA,0.730372551219663,NA,-0.601778085488099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851543695221739,0.671625618682108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","rural_surface",-0.311230768189986,0.770356395596065,0.528673615772099,-1,NA,NA,NA,NA,2.08157157198554,-0.0844667236577417,NA,NA,NA,NA,NA,0.583009431866188,NA,NA,NA,NA,NA,NA,NA,0.959924928096901,NA,-0.726169390202918,NA,0.800039818948793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.205428195118388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","s8_project",-0.071765033981586,-0.310686591284086,-0.351987365162741,0.804198738614034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.276260364189755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701909580353084,0.22498587583659,-0.119556821205403,NA,NA,0.892244530475708,NA,-0.248266135458808,-0.238059691964523,NA,0.305121704935865,NA,0.136596415365453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.429638525064059,NA
"78","safe_streets",0.123339901896267,-0.200164387951229,-0.369286427188328,0.0786549801263809,0.13854710119576,NA,NA,NA,-0.237226524867917,NA,NA,NA,NA,NA,NA,-0.099476921646008,NA,NA,NA,NA,NA,NA,NA,-0.0330660639880827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290883092483682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","smart_grid",-0.168131633039296,0.0318569819750336,-0.265499201594968,-0.573766523569359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162604367060096,NA,NA,0.0747194960777624,NA,0.186407401531084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.726362069605357,NA,0.214893272915258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","tribal_broadband",-0.23733544271555,0.759934363663282,0.755496576144578,-0.933774487151508,NA,NA,NA,NA,NA,NA,NA,NA,1.55578514672799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55136444566026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","ttp",0.107877302091448,1.36861867287104,1.56879277464519,-0.997616511160636,NA,NA,NA,NA,1.68970005476181,0.281889226686284,NA,NA,NA,NA,NA,0.0265045505400001,NA,NA,NA,NA,NA,NA,NA,1.7198966585233,NA,-0.496729851136779,NA,-0.0287693534571176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.838564085947983,-0.456614899750645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
