"","state","GEOID","year","total_state_pop","acp_outreach","ag_acep","ag_csp","ag_eqip","ag_rcpp","ag_reap","ag_reconnect","ag_urban_forest","airport_infrastructure_comp","airport_infrastructure_formula","airport_terminal","asap","bric","bridge","brownfield","buses","capital_investment","carbon_capture_dem","cdbg_entitlement","charge_fuel_infra","clean_hydrogen","clean_school_bus","climate_coasts","coc","crisi","culvert_restore","cwsrf_emerging_combined","cwsrf_general_combined","dac_hubs","dhs_flood","doe_battery","doe_bead_initial","doe_carbon_storage","doe_grid_innovation","doe_grid_resilience","doe_hydrogen_electro","doe_nuclear","doe_rural_energy","doe_weatherization","doi_aging_infra","doi_drought","doi_rural_water","doi_water_recycle","doi_water_storage","dot_tc","dwsrf_emerging_combined","dwsrf_general_combined","dwsrf_lead_combined","elderly","epa_great_lakes","ferry_rural_comms","fhwa_app","fhwa_bridge","fhwa_carbon","fhwa_cmaq","fhwa_ev","fhwa_highway_freight","fhwa_metro_plan","fhwa_nhpp","fhwa_protect","fhwa_protect_comp","fhwa_railway","fhwa_safety","fhwa_spr","fhwa_stp","fhwa_tap","fmcsa_21","fra_intercity_rail","fra_rail_cross","fs_wildfire","fta_5305_combined","fta_5307_5340","fta_5310","fta_5311_combined","fta_5329_e","fta_5337_combined","fta_5339","fta_rail_vehicle","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","hud_htf","indian_health","indian_water","infra","land_port","low_no_emission","mega","motor_carrier_safety","national_lab","natural_gas","nhtsa","ntia_middle_mile","ports","public_hsg","public_hsg_cap","raise","reconnect_community","rural_surface","s8_project","safe_streets","smart_grid","tribal_broadband","ttp","usace"
"34","NV",32,"2022-2023",3030281,396.00287894093,0,134.475977640357,193.357975712483,0,328.682389520972,9157.92693812884,3711.58186320015,287.432089631292,29951.2008952305,10230.0743726407,0,3492.13653783263,0,1325.61963725476,37.9502758985058,49500.0298652171,0,15147.383361477,0,0,15971.4627125339,0,10292.6949678924,0,0,650.764731059595,7707.4106328753,0,0,35556.0527225033,33000.2399117442,1485.01079602849,0,0,0,0,0,936.652409463017,12351.9897989658,0,0,330.002399117442,0,97.3507077396453,8394.27102635036,19149.0261134198,25613.9150131621,727.75957081208,0,0,0,29700.2159205697,7323.12283910304,23655.9563288025,4522.14662600597,8394.6317189726,2886.76759680043,168819.402227054,8326.90301658493,536.246638513062,858.641492323649,18284.0716752011,6025.64877646661,73458.4650730411,7027.32584865892,2276.22223813567,495003.598676162,0,1904.90947869191,1338.15675839963,44483.8122273149,2525.39252960369,3049.98612339912,0,2801.2643051915,5888.86542205162,0,0,0,0,130868.906876953,8381.92167657059,1175.23820398174,1308.07274968889,2869.67743255493,3780.17682188549,0,0,38598.3194297823,0,5683.18515675609,0,125.458992086872,0,0,5832.28222069174,17017.3614262176,0,9863.13513499243,5477.20689929416,34244.831089922,10501.9448691392,0,15996.0145610259,7438.91540091497,0,4921.91153229684,3795.40181257118,0
"35","NY",36,"2022-2023",19514849,157.57231839201,0,19.7244160075233,105.469173755841,0,315.021704754159,0,3768.76418567215,38.529122105941,749.008921360345,2251.36253936682,13121.1083416531,10110.080534059,81.9888485942166,399.695636896806,1428.81966445141,23476.2052219825,0,32502.8902862636,1562.65656987661,0,58822.4347521213,347.017801675022,26182.9433576452,2075.20401515789,0,2272.62839697094,26907.3088907836,0,0,5995.43455345209,5124.30303713854,0,0,890.498563427265,7194.52146414251,0,0,2657.07313441165,0,0,0,0,0,361.431390014855,4990.81494302108,11831.9485843831,14664.2021160399,12927.3196528449,0,724.013032332456,0,41914.019626798,5127.90777935305,20661.2864900979,3245.99652295542,6025.66604537909,3410.11928916283,118213.450742048,5830.79858829551,5784.8256986257,670.68635786011,12733.7334764927,4302.86767783855,51389.2583539847,4969.80299463245,1661.53901575154,249625.51127093,564.08327832821,10.4279566805769,1376.9715563774,121802.956251417,2018.50226973317,1618.64900927494,531.212052934665,117845.285915356,3091.53906340756,0,209.071563915252,196.711796232705,0,357903.763334269,14388.2879647186,1677.55774077473,2856.44818466184,5653.83872557764,5894.2314132177,0,0,5636.73334085239,2049.72121485542,9538.82487125573,14971.7301425187,768.216346434451,9782.29449789747,0,3859.59788876665,745.470795085322,2460.08723920949,141175.360772712,86828.8124084383,7012.58216243436,24521.1307553546,49.1576952504219,209691.055001245,4493.35057627143,1271.92267795667,548.169704003346,360.796232653401,76.8645455570781
"36","OH",39,"2022-2023",11675275,162.737066150476,107.261798972615,158.888762791455,280.726578174818,1070.63859309524,554.471393607431,2256.85527749882,1895.0976315333,0,1224.55890760603,756.727357599714,685.208699580952,3281.89031949997,3768.64784769524,421.181513925796,3992.58852575207,2090.2120078542,0,25851.0784542548,2359.31838864609,26409.0852677988,17331.0067642946,312.540818096362,18538.0270700262,1905.59160276739,0,1937.42759806514,22938.9500461445,0,3036.81926121655,6423.82513473987,8565.1087447619,1577.35539419842,0,0,3751.51763020571,0,0,2957.81384164399,0,0,0,0,0,81.1851540970127,4732.65083691819,10802.4855945577,23395.5945363171,6880.35502375747,370.402924128126,0,3246.18203853871,17865.1793640835,7137.56147071482,18051.5651237337,4332.63764665072,8042.83907659563,2643.99510932291,164541.917428069,8115.91898263638,863.347886880609,1613.86005897077,17043.8217515219,5754.55130607202,70273.4244803656,8173.04645929111,2157.78746110905,0,877.495390900857,0,1031.53767256018,27493.4496189597,2641.82008560826,3257.81962309239,195.360537546225,7491.54919263144,2550.70694266302,11134.6413681905,555.019046660571,192.714946757143,0,121554.178381237,10496.2554629334,1695.76819389693,2260.3503557732,1943.48801205967,2891.39056681748,0,0,11639.1052030894,0,6119.51041838415,10706.3859309524,506.033819331879,0,189.990642618696,4214.31486624512,2358.87839900987,2331.74045150971,33674.2488720822,20765.467280214,7137.34948427339,6737.11325857421,2544.86879324042,92421.3376558582,1989.99886512309,216.851166246619,0,0,299.778806066667
"37","OK",40,"2022-2023",3949342,554.244479206916,285.306514350998,1216.78016236629,886.045320967391,0,31.8984782781537,75469.4230076808,886.836845226369,0,4791.27966127016,2602.74521679814,0,0,31640.0301619865,506.413473434309,1519.24042030293,0,0,14058.8632232914,0,0,17587.6399157125,0,5698.41229247809,1497.71784768197,0,821.655860647166,9731.92749577018,0,296.739558133988,0,25320.6736717154,0,0,1573.49629381299,784.940883823179,0,0,1709.01886947243,0,0,0,0,0,74.6959873315605,8235.80231846217,19189.5054923073,22417.9318985289,1156.13613609558,0,0,0,29168.886361323,10512.7975748872,6551.1756135579,6060.21382802502,11249.8038913824,1744.63467585233,242351.101018853,11953.8042033331,337.884133610105,2908.44373569065,24572.1507532141,8052.49532706967,103214.950490487,12327.5745681179,3644.82792323379,0,0,4221.15911967107,577.660785011782,12738.3032414007,2332.25180295857,5601.71770386054,244.826606558763,136.641496228992,3037.45104880762,0,0,0,0,89195.8141381526,8346.37314266528,1073.43324533555,1233.43939319512,1715.007968416,2272.14887948423,4373.95925701041,0,0,0,7816.5226004737,21522.5726209581,5.62676010332861,0,0,5409.3454048801,1841.76022233577,6065.70841421178,21966.020162346,16165.7569792639,21623.3942261774,6994.15573530983,91.2501373646547,36629.9289856386,7113.57790740837,16307.7163233774,40546.0532412741,40322.2802684599,0
"38","OR",41,"2022-2023",4176346,245.3771789981,0,1217.44295132635,449.408645739601,4498.40075510985,342.925849534497,37159.9058124016,13935.1555163293,754.247852069728,6010.48380570001,5842.42780650837,0,24759.3535114188,167850.077555835,2140.62723730266,4378.33479314214,0,0,16673.2332522257,1746.54877732832,79814.5874407915,29758.0708111828,4255.6339920112,23005.4394439541,0,4623.36980700354,1086.59579450553,12868.1723209715,0,0,0,23944.3762561818,0,59860.9406404546,9440.19389198117,1125.38568404055,0,0,1725.52944607559,3157.78434066526,17.2399509044509,0,0,0,706.658404260567,7512.06916285193,17808.0958809447,20167.6297892943,2979.57688371605,0,0,0,27625.1172675827,7672.14426199362,10224.221125357,4516.51515463518,8384.17769983617,2309.71188689826,176865.631104319,8723.77767550869,2737.81147443243,1584.47887220072,18470.6094753643,5999.74762627426,76902.4324134064,7419.45231549302,2422.26290637797,0,371.137831970819,11393.881158314,924.97269143888,47423.6057069984,2685.79183812835,4389.75171118485,743.245650623775,17403.5805462478,4265.06544237475,0,0,0,0,194210.400431382,9631.4120046567,1023.79975222359,1464.6681572839,2536.44812953716,3839.92418252702,1025.60611596836,0,24925.0778072506,0,3698.16222123359,0,47.8858791872129,0,0,6908.57342758478,1920.32173579488,5832.8500560059,8246.42977377832,5109.02856228866,15150.9764756081,117134.451982666,0,36162.5243693889,7288.91715389482,14275.6517300051,5860.35280601751,5074.24073580111,0
"39","PA",42,"2022-2023",12794885,89.8796667574582,0,199.985384784623,245.246987370344,195.390579907518,282.706097006734,0,2184.42408821963,153.576995807309,3306.65050916831,6877.74841274462,6600.29378927595,5494.23976846998,39200.0397033658,1028.49513692386,0,1788.18832681966,0,29199.7490403392,0,43637.2294866269,16175.4794982526,0,17427.6523782746,1567.06113419542,0,1243.93458792322,14728.1511322689,0,475.78856707192,0,7815.62319630071,1439.32970089219,0,7815.62319630071,476.753014974343,0,0,2902.56114064331,0,0,0,0,0,72.5179632329638,5606.38098740239,13153.886885267,22276.6394539693,4712.0145276804,0,0,2724.97173675262,55237.3738411873,8034.71387198869,17976.1368703197,4839.29937627419,8983.37437186813,2701.46171692829,185223.934642633,9136.04545879076,1634.55943527433,1110.94675723932,19891.9033660717,6443.68589479312,80969.6338028829,7337.1285478533,2107.07849269454,13946.9036259411,1284.77872212216,0,1129.04234778195,50784.8330797815,2796.39074520795,3598.90010734758,427.326466787314,36895.4600998758,2846.4340242214,24788.0305293873,2069.57702238043,0,390.781159815035,125814.922056744,9974.19226511219,1528.52432827649,2557.31653703804,2622.90087015241,2976.22714076758,0,0,5795.79761756358,0,8078.22813569641,6096.18609311455,89.9916646378611,0,1190.15942698977,3997.77035901456,0,0,63320.8976086928,31318.9885645709,8231.41435034391,13034.4315716788,5392.78000544749,74973.856271471,5773.29182716375,5410.34288311306,0,0,67297.6740314587
"40","PR",72,"2022-2023",3255642,227.29771885238,0,130.514657324116,807.52060576685,0,0,2697.96863414343,2457.27263624195,675.749974966535,3277.46416835758,1842.95447718146,0,0,0,153.579539765122,0,0,0,33504.3361647257,15812.5494142169,0,3033.19591036115,7510.03949451445,12762.5571239098,0,0,1609.820735818,19059.1778825805,0,0,0,30715.9079530243,0,0,0,0,0,0,411.274949764133,0,0,0,0,0,107.505677835585,6987.86905931303,16218.3311310027,21774.9678865182,5300.56314545641,0,0,0,27644.3171577219,0,0,1516.15779621961,0,0,107496.463063199,0,0,0,0,0,0,0,1031.27831622764,0,0,146.707776837871,1681.8277316732,38395.377624444,4467.76119733066,938.341500693258,372.98634186437,6773.3298071471,3442.97745268061,0,0,0,0,118479.041614526,15518.5072560189,902.479449521784,2946.38261823628,6822.83740042671,1874.27886727103,0,0,27644.3171577219,0,6143.18159060486,0,61.6449843072426,0,0,5256.28032811962,2857.64497447815,0,171848.666100265,108464.684384831,8600.45422684681,483.334776981007,0,85110.0855069446,199.508729768199,0,0,0,64149.5594417322
"41","RI",44,"2022-2023",1057798,425.412035190084,0,85.6070818814178,369.560161770017,0,43.3447595854785,0,6381.18052785125,0,2404.17357567324,0,0,0,237285.379628247,2836.08023460056,0,0,0,30617.7843028631,0,0,9335.43077222683,653.243814036328,22901.8999846852,0,0,2550.5814909841,30197.1642979094,0,0,0,94536.0078200186,0,0,0,9359.06477418184,0,0,2811.82513107417,0,0,0,0,0,330.876027370065,21506.9417790542,49916.0331178543,67017.9939837285,15674.6392033262,0,0,0,96408.2877827336,13132.4156407934,21702.4507514667,7802.25619636263,14483.6225820053,4678.22211802253,302741.05453026,14932.4975089762,51759.2205695227,2316.13219159045,32012.1790738875,10364.3748617411,130422.179849083,10229.6771217189,2982.0466667549,1890.72015640037,0,0,1696.35223360226,102420.864853214,2547.04962573194,909.133880003555,0,15096.0939612289,9736.41659371638,0,0,0,9756.11600702592,203990.075609899,12824.2944305056,9154.50303366049,2706.84667583036,4653.02732657842,5718.33752758088,0,0,154569.776082012,0,4726.80039100093,0,439.686972370906,0,0,21983.4316192695,0,10635.3008797521,85824.8682640731,56523.295563047,56170.2706944048,0,0,373134.271382627,30629.666533686,47268.0039100093,0,1213.55116950495,0
"42","SC",45,"2022-2023",5091517,44.3384555133568,0,478.634363785881,390.230652279075,610.771995851138,27.2736003827543,5932.96811146855,1235.39114177562,115.879019946315,2701.980568856,1571.2409484246,0,0,34512.3074321465,785.620474212302,3029.33369367126,0,0,15048.202922626,0,0,12723.1235798682,2951.23241265815,4747.65890008813,819.009344366325,0,808.403467964459,9572.03324667285,0,232.214485388147,0,19640.5118553076,0,0,916.387591360296,9800.61541579847,0,1244.11722478782,1000.18108551931,0,0,0,0,0,204.261323295199,5718.7278369099,13199.9912796127,16992.1538119189,2610.53945219077,0,0,0,23271.7471040556,8596.53655285841,5662.73195198995,4963.20487587491,9213.38473386223,1648.56642921943,198175.608762575,9774.87809625304,69.2009866607536,1876.84240276523,20594.6196389013,6601.12182675615,83911.3684585557,10570.1921450915,2511.64240441503,0,11.7843071131845,9.82025592765378,679.289689104446,15410.0826924471,2786.44262603857,3937.48523279015,0,55.0105204401753,2714.80582309752,0,0,0,0,85066.7423873867,7477.44316674186,2270.09592622395,1305.7558287638,4134.1843698057,2522.9205755377,0,0,0,0,7105.55144959744,0,155.574262051958,3928.10237106151,2094.57299268568,4132.12702618885,0,0,21876.300324638,16745.5243692597,6992.19898509619,2016.89869640031,0,47318.0366480167,3267.80014679319,0,0,457.016248791863,0
"43","SD",46,"2022-2023",879336,227.444344368933,2313.10898223205,8961.9758545084,3659.36911487759,69500.9745990156,2729.11719752177,19284.8729041004,3411.66516553399,0,9676.71288335744,13368.041340284,0,3215.49441851579,0,0,2296.62836503908,0,0,16776.0537496475,0,350643.363856364,3195.59303838351,0,5292.60487458719,28103.2551834566,0,2242.60123547768,26560.5183911497,0,292.518445736328,0,113722.172184466,0,65958.8598669905,7067.00851551625,0,0,0,5160.80315146884,25780.8164342185,0,51364.5148157246,0,0,3188.48540262198,25871.7941719661,60046.5351128579,80619.353694151,549.544201533885,0,0,0,102349.95496602,20495.7263207693,30703.882247514,12102.9219774921,22467.1104105825,5355.21689092679,472487.15394343,23305.1109018623,68677.3883930602,5994.74489842336,47581.3591164242,16061.9615255147,198871.530336527,20643.44687355,6465.99024718651,0,0,70.8364038319823,1764.37675700756,12193.8826569139,2529.78952300372,10981.3632104224,0,0,10129.3646569684,0,0,0,0,85992.7672698491,8126.21455279893,464.941728758973,1458.79845701757,0,6803.96344514497,11679.499076576,0,19083.3799594239,0,2666.10487913608,0,2299.07566618448,0,0,15144.1269321397,0,0,9980.68315183275,8940.28221294249,40598.2661917629,0,105697.943675683,53781.2792834593,714.475467853016,0,3042.51275962772,47667.2466497448,0
"44","TN",47,"2022-2023",6772268,177.193223894861,0,784.309333298682,500.23522400472,2347.96112616925,96.8520442486919,234.267161311395,2409.0217634624,513.320057623236,8725.24418702863,4175.11533802265,0,0,29106.9402451291,369.15254978096,10483.9324137793,10970.5639233415,0,14818.0884158749,0,0,11535.2788755554,0,8160.75338424291,4050.85858976638,0,861.749712208672,10204.6980420739,0,0,79985.0865323109,14766.1019912384,0,0,4780.62755342819,930.264425448018,0,2049.69900777701,1665.8329233279,0,0,0,0,0,43.5600008741532,5774.5795057136,13337.0342106957,24087.6571925388,2681.24371333208,0,0,4418.9719012892,23819.1182038277,7976.81146109398,12038.5371636208,4708.87891619174,8741.26998518074,1891.56261979,183889.111299198,9070.20617022244,0,1599.27132239894,19252.2206740785,6267.61404008229,78424.6909602514,9245.68534499816,2519.25233909822,0,4058.27028699987,34.2573566196731,737.20797818397,22705.9945058288,2555.81483189974,4561.71669520462,188.915146299585,1789.84691686744,2475.59119042542,0,1039.53358018318,332.237294802864,0,88569.7171169245,8326.53728411221,846.110933589752,1301.30821757202,3377.85288473522,2393.03745805689,0,0,3337.13905001987,0,3842.71635440299,0,93.1370406487162,72486.7946749892,46.0473507545773,8075.93674674422,0,0,22829.2075859963,17978.4202279059,14953.8730599557,6983.40349200593,0,118904.403665065,3856.37012593122,373.847727231114,0,4.25514761081517,0
"45","TX",48,"2022-2023",28635442,114.717977812251,895.733999845366,152.851874959709,434.236845375043,2557.7468998034,303.44553438358,6415.81443024347,1103.51787131486,164.481484169164,6097.22622755395,6277.88458791731,0,2344.2644608035,27.9374070775649,226.991432505215,1035.45270926847,8095.52218540926,9428.87488867816,16930.1476471011,3492.17588469562,20953.0553081737,15015.7409478785,290.746935214061,8478.48952357711,518.309862302806,0,641.33810122435,7593.35336957607,0,6645.56775481238,0,3492.17588469562,3393.99067072197,0,698.435176939123,3142.95829622605,0,0,582.67691485258,0,0,0,806.884699038346,0,32.7516858304475,6262.09995291848,14573.3936986201,16666.6521159338,1812.19022217293,0,0,0,8057.22377185587,8692.6607593485,13414.5068199052,5140.85607618698,9543.16545908389,2414.61308681738,200391.557043191,9884.1781453906,909.592141095639,1469.52252387094,21253.2095017077,6841.80450226681,86143.587656164,9394.44116141109,2755.57887320196,0,3036.97997746988,1354.4432106199,1090.24466952527,30791.6412814581,2144.39323129708,2180.38527220917,187.636042076808,5400.04407824402,2495.82604661734,0,2067.3681237398,21.8436300022888,0,110848.23834743,7427.1510458962,545.654053462838,1471.00198418449,3197.97480339224,2436.46792670426,0,0,873.043971173904,28985.0598429736,8790.52951234348,0,50.1441535283444,0,0,3753.02514974276,3005.92716536382,1396.10207518361,10918.2619217123,8149.02123738827,6941.03108308927,8257.98288708098,0,39208.9367085725,4482.9341555126,1893.1737110955,109.073119946952,130.446074483502,22033.2551528277
"46","UT",49,"2022-2023",3151239,326.40780340685,0,148.818290202679,535.67374610431,7124.56941539502,98.0839599916097,1405.06321481804,1206.52225997457,0,4906.30002992474,9202.72946609254,0,14803.086024259,253.868399064622,1316.74493746745,4280.52362895991,58838.780873174,0,13705.8702941922,0,0,9263.65788186805,0,7942.03042041559,0,0,672.116586523586,7954.71876300084,0,0,0,31733.5498830777,0,0,12511.1157865208,12344.3509045172,0,846.228102660573,1665.11711742588,54938.9722582134,17211.4590483299,0,5203.20483466979,0,950.816488371717,7219.38259840019,16755.6570606038,22496.3895153621,1154.72453850692,0,0,0,28560.19489477,7058.10286049392,9023.7214632086,4158.41261167433,7719.4186159793,2740.31357189981,162710.156227439,8025.56867314729,1726.45965602736,1233.53607898354,17216.438994313,5516.52064473688,70531.007962265,7042.15833835517,2557.3883796183,0,1025.62833222107,3367.55955355973,1094.34701715738,43668.3063391891,1953.98889135353,3048.03475712252,684.494892326479,22765.6975557868,4896.58385162154,19040.1299298466,0,0,0,75309.1672830909,5588.45203426335,312.838854812345,1190.22771678061,981.124884529545,2103.42408176593,128.457409926699,66.7753223414663,0,0,5412.26895199,0,1121.10728510278,0,0,4056.93125783224,0,0,2373.0481883475,2816.51375855655,16085.4657485516,28429.643070551,24238.555057233,36282.3711562341,1761.25168544817,3170.25176446471,5189.8767437189,6895.43636645776,15.8667749415389
"47","VA",51,"2022-2023",8509358,80.9685054971245,0,601.420812239889,314.798836763008,1695.45129021484,273.16678884588,2937.94196930015,2080.06291426451,0,914.758904255762,9362.04587937186,0,6807.09190987146,0,528.829554474027,3489.10105791765,955.959309738761,0,13570.6042688532,170.72968371997,0,5817.71268760816,1954.78906869355,7328.34145654702,11751.7678772006,51.0496796585594,966.465390220978,11441.6105186784,0,446.808325610463,0,11751.7678772006,504.963476680614,0,0,0,0,0,1252.836347936,0,0,0,0,0,417.083051388836,4165.17908871621,9453.93647793406,13824.5964031599,4026.00019883991,0,0,4806.9693389325,27168.0319478861,7562.44642662819,14204.9776258091,4513.01108732292,8377.67291022425,2367.56850516807,174336.770412057,8599.04342959833,4076.79521768857,1153.09968155059,18615.236660627,6006.94270942649,74343.0395101487,8773.193817912,2160.0910432961,42835.1939123962,376.056572070419,0,1069.86684541889,59063.1415436981,2436.15981370157,2983.78890628412,126.194008995743,17258.8724084708,3508.0581872334,0,0,0,1741.61199940113,129868.165847529,6894.73189399247,895.616332042911,1187.61250848771,1517.20035753579,2773.70678257984,0,0,0,0,11918.0321241626,0,991.189112034069,8990.10242605846,2011.97904706795,6416.82533511929,0,0,18636.2556376168,13252.9905311306,11298.9381807652,1322.07388618507,2937.94196930015,63142.586785043,4278.41242547323,6812.60078609926,117.517678772006,101.339490006179,37740.0145815936
"48","VT",50,"2022-2023",624340,800.845693051863,0,737.676586475318,1346.5771855079,33205.7965211263,2075.79203639043,27971.7958163821,3785.10106672646,0,9243.76942050806,3347.53499695679,0,0,0,3796.32892334305,5252.93269692796,0,0,25781.0471858282,0,0,6959.34907262069,0,17865.7334144857,5154.66412531633,0,3158.53541339655,37408.4953711119,0,0,0,160169.138610373,0,0,0,0,0,0,5250.87452349681,0,0,0,0,0,951.760258833328,36438.4790338598,84571.0350129737,113546.304897972,4841.24675657494,0,0,0,144152.224749335,20411.6250760803,41760.1306980171,12267.5112919243,22772.6447128167,8947.50616651184,470548.32463081,23209.4772079316,0,3924.14389595413,49432.1123106,16268.5732133133,207153.717525707,17183.3760451036,5304.26530416119,0,0,0,2484.99215171221,12914.5962136016,2468.60524714098,9509.00791235545,0,0,13385.6696671685,0,0,0,0,236321.813434987,11063.295640196,1431.20575327546,2222.48294198674,2398.59691834577,9688.38453406798,0,0,0,360380.561873338,50646.1815677355,0,4548.80353653458,0,0,29279.9083832527,0,0,5699.36733190249,3722.1642054009,91310.2219944261,12964.4648749079,0,102241.839382388,2415.58766056956,30714.1189095685,0,0,400.422846525931
"49","WA",53,"2022-2023",7512465,170.414770651178,0,661.444812055697,555.862822655413,9886.35261528673,400.228553477454,15440.145145435,4840.73523137878,0,8546.00467356587,9339.81056816904,1996.68151532154,7218.02484271141,93497.9397574564,501.658110886373,3103.34903390565,150525.78867256,0,15236.843166657,4512.20777734073,44370.7002961079,30487.9290618991,8916.51408692087,22945.7317937588,10235.6550080433,7725.56863825655,930.054249836771,11012.4958984834,0,0,26622.4202042871,13311.2101021436,0,0,827.195201574982,0,0,4259.58723268594,1532.98018692932,2686.26476130005,0,0,724.895224137484,931.78470715005,1545.43149285887,6822.1282894496,15895.3206437567,16375.5358594017,3909.92237567829,0,2183.03845675155,0,34789.9822495013,5682.91273237213,10826.1031498982,3405.41460093325,6321.5997678525,2597.31406402559,131008.107059401,6461.88634489478,3301.12992206952,1147.21838970298,13708.008756114,4511.94993920105,56785.4883849708,5673.45139045573,2152.07218935463,0,5920.82625343346,6870.06568416625,1100.23088293922,58137.7899264755,2707.57281398316,2535.77247947245,354.337357977708,30182.4077716169,4856.33144380706,0,0,0,0,238673.671557871,7916.31228897572,829.065825930637,1327.97996396655,1538.39492097467,3363.3547710372,504.683748942591,0,17184.2063823259,31946.9042451446,8678.27670411776,0,94.9364822331951,1091.51922837577,0,4248.68162447346,1568.35446155157,9515.97711270535,18050.2966735952,8928.48658862304,30422.8295239978,9947.51469723985,0,50605.463053738,9827.92851613951,6603.72886928591,9489.3723964105,6911.8525011431,4794.16543038803
"50","WI",55,"2022-2023",5806975,239.332871245356,401.609443815412,823.401685042557,488.424007336005,3343.26770823019,859.725416417326,4821.78759164625,2324.7904459723,139.143013358935,3578.49620499486,1325.99158770272,0,2735.28110591143,0,1377.65359761322,0,20446.8936063958,0,20746.8435803495,0,0,18404.9163290698,383.159906836175,11355.2312520719,352.19025396183,0,1870.33696545964,22147.9927156566,0,0,0,17220.6699701652,0,518.766138996638,3444.13399403304,0,0,4108.85185488141,3760.58343629859,0,0,0,0,0,508.2250224945,6687.81938961335,15533.1028633669,26381.7753649706,2098.77569646847,11387.6183382915,0,0,15498.6029731487,8334.16159015667,10384.2334434021,4889.82955841897,9077.17563791819,2098.04640109523,192127.09009424,9476.5388175427,87.1365900490359,2165.85709427025,19619.753141696,6493.50944338489,80471.2916794028,11126.5967220455,2703.62520933877,0,1721.99811433664,189.297870233641,834.669513817435,23850.7949491775,2570.91790476108,4125.44810335846,210.896378923622,985.097404414519,3231.43340551664,0,0,100.377046568997,650.941324872244,67532.3906164569,9248.99005075793,949.672592012192,1867.22174626204,1703.53032344723,3043.15465453183,1333.4507209003,0,106285.82006983,0,7303.78484494939,0,138.002143973411,0,0,4642.57362912704,854.723672824491,1745.2804601363,8131.46776075323,10286.8760413124,11396.9131949078,6812.49704019735,0,67485.0341184524,3291.75792904223,0,4762.8853232535,4313.43565281407,742.21087571412
"51","WV",54,"2022-2023",1807426,0,0,750.98344275229,659.083138120178,0,1389.81457608776,0,829.90949560314,663.927596482511,2642.93918533871,9405.64095016891,0,0,24344.0118710254,2957.27293952837,0,0,0,23248.8638539005,0,170592.50724511,93536.3328844445,0,10124.8117488627,10757.0102455094,0,3464.59550764457,41031.3063992661,0,0,0,55327.299706876,10189.1076038521,0,0,7635.16735954888,0,0,4261.05909730191,0,0,0,0,0,1294.6588131409,12586.9606833143,29213.4117800673,39222.3526717,3541.7704514597,0,0,42800.6955748119,121295.973389782,15637.5077043265,17441.292202281,9124.61699676778,16938.3714741295,2509.70053545761,360490.832266439,17780.9669662824,1814.73543038553,2348.03139934913,38528.6241317763,12175.4605721064,158775.887366896,13090.5525316113,3219.31022348909,0,318.685246311606,0,858.392542765236,16719.6947482221,3325.69742827645,9314.16832556354,550.176881377163,1334.14369384971,5417.82512811036,0,0,0,0,104324.323651425,9618.8944941591,2149.96353930949,2020.91648565418,1665.88618289213,3346.66315522738,0,0,0,0,0,0,470.0264353838,0,2085.37334308569,9280.15642134173,13861.7531229494,0,26105.9108367369,20283.6719179651,25617.8460418297,557.69918104531,21289.9449272059,60090.3362018694,1044.15893098805,1400.77491415969,0,0,9365.80529437996
"52","WY",56,"2022-2023",581348,816.682950659502,0,2555.87531048529,3710.90121579501,43003.5022052196,249.022960429897,27343.9918946999,1375.94005655821,1711.53938776774,46300.525674811,13761.1207056703,0,0,0,4300.35022052196,0,0,0,12003.2235425253,0,0,904.79368639782,0,2023.51087472564,4169.61957381809,0,3392.11625394772,40174.9382469708,0,1524.55499975918,0,172014.008820878,85152.4250534964,0,10689.4235466536,0,0,0,4762.26287868884,153092.467850582,9512.34716555316,0,0,0,0,39133.1870067498,90825.254408719,121943.311063253,1851.36957553823,0,0,0,154812.607938791,28235.237757763,39451.0155707081,16630.0597920695,30871.0084149253,7246.88826658043,650905.775886388,32105.4875909094,0,4214.34321611152,69592.9460495263,22149.550699409,273155.306288144,21335.5752492483,7471.30634318859,0,0,1710.3782932082,2668.76466419425,9992.01166943036,2472.46399746795,16326.7818931174,0,0,14614.8313918686,0,0,0,0,58406.3160103759,12041.0580237655,344.323881736929,1200.56661414506,0,10297.3330948072,404.232920729064,0,0,0,1625.838568293,0,275.222414113405,0,0,18372.9814156065,0,0,8713.31457233877,7191.64596764761,25440.8719046079,430.035022052196,45824.531949882,42139.702897404,5714.38277933355,28708.8060851676,0,21208.3863709861,0
